City,Date,Day of Week,JoinID,MLBGame,MLB_Attendance,NBAGame,NBA_Attendance,NFLGame,NFL_Attendance,State
Miami,2017-11-01,Wednesday,2017-11-01MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2017-11-03,Friday,2017-11-03AtlantaGA,0,0,1,14087,0,0,GA
Dallas,2017-11-03,Friday,2017-11-03DallasTX,0,0,1,19894,0,0,TX
Houston,2017-11-05,Sunday,2017-11-05HoustonTX,0,0,1,16914,0,0,TX
Atlanta,2017-11-06,Monday,2017-11-06AtlantaGA,0,0,1,13215,0,0,GA
Houston,2017-11-09,Thursday,2017-11-09HoustonTX,0,0,1,18055,0,0,TX
Houston,2017-11-11,Saturday,2017-11-11HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-11-11,Saturday,2017-11-11DallasTX,0,0,1,20378,0,0,TX
Houston,2017-11-14,Tuesday,2017-11-14HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-11-14,Tuesday,2017-11-14DallasTX,0,0,1,19535,0,0,TX
Atlanta,2017-11-15,Wednesday,2017-11-15AtlantaGA,0,0,1,13860,0,0,GA
Miami,2017-11-15,Wednesday,2017-11-15MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-11-17,Friday,2017-11-17DallasTX,0,0,1,19459,0,0,TX
Atlanta,2017-11-18,Saturday,2017-11-18AtlantaGA,0,0,1,16381,0,0,GA
Dallas,2017-11-18,Saturday,2017-11-18DallasTX,0,0,1,19949,0,0,TX
Miami,2017-11-19,Sunday,2017-11-19MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-11-20,Monday,2017-11-20DallasTX,0,0,1,20302,0,0,TX
Atlanta,2017-11-22,Wednesday,2017-11-22AtlantaGA,0,0,1,12675,0,0,GA
Miami,2017-11-22,Wednesday,2017-11-22MiamiFL,0,0,1,19704,0,0,FL
Houston,2017-11-22,Wednesday,2017-11-22HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2017-11-24,Friday,2017-11-24AtlantaGA,0,0,1,14355,0,0,GA
Atlanta,2017-11-25,Saturday,2017-11-25AtlantaGA,0,0,1,12278,0,0,GA
Houston,2017-11-25,Saturday,2017-11-25HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-11-25,Saturday,2017-11-25DallasTX,0,0,1,20340,0,0,TX
Houston,2017-11-27,Monday,2017-11-27HoustonTX,0,0,1,16189,0,0,TX
Houston,2017-11-29,Wednesday,2017-11-29HoustonTX,0,0,1,16760,0,0,TX
Dallas,2017-11-29,Wednesday,2017-11-29DallasTX,0,0,1,19327,0,0,TX
Atlanta,2017-11-30,Thursday,2017-11-30AtlantaGA,0,0,1,16379,0,0,GA
Miami,2017-12-01,Friday,2017-12-01MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-12-02,Saturday,2017-12-02DallasTX,0,0,1,19245,0,0,TX
Miami,2017-12-03,Sunday,2017-12-03MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2017-12-04,Monday,2017-12-04AtlantaGA,0,0,1,12056,0,0,GA
Dallas,2017-12-04,Monday,2017-12-04DallasTX,0,0,1,19419,0,0,TX
Atlanta,2017-12-09,Saturday,2017-12-09AtlantaGA,0,0,1,12719,0,0,GA
Houston,2017-12-11,Monday,2017-12-11HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-12-12,Tuesday,2017-12-12DallasTX,0,0,1,19874,0,0,TX
Miami,2017-12-13,Wednesday,2017-12-13MiamiFL,0,0,1,19600,0,0,FL
Houston,2017-12-13,Wednesday,2017-12-13HoustonTX,0,0,1,16509,0,0,TX
Atlanta,2017-12-14,Thursday,2017-12-14AtlantaGA,0,0,1,13548,0,0,GA
Houston,2017-12-15,Friday,2017-12-15HoustonTX,0,0,1,18055,0,0,TX
Houston,2017-12-16,Saturday,2017-12-16HoustonTX,0,0,1,18055,0,0,TX
Miami,2017-12-16,Saturday,2017-12-16MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2017-12-18,Monday,2017-12-18AtlantaGA,0,0,1,14227,0,0,GA
Houston,2017-12-18,Monday,2017-12-18HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-12-18,Monday,2017-12-18DallasTX,0,0,1,19245,0,0,TX
Atlanta,2017-12-20,Wednesday,2017-12-20AtlantaGA,0,0,1,14830,0,0,GA
Houston,2017-12-20,Wednesday,2017-12-20HoustonTX,0,0,1,18055,0,0,TX
Dallas,2017-12-20,Wednesday,2017-12-20DallasTX,0,0,1,19580,0,0,TX
Houston,2017-12-22,Friday,2017-12-22HoustonTX,0,0,1,18055,0,0,TX
Miami,2017-12-22,Friday,2017-12-22MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2017-12-23,Saturday,2017-12-23AtlantaGA,0,0,1,13402,0,0,GA
Miami,2017-12-23,Saturday,2017-12-23MiamiFL,0,0,1,19600,0,0,FL
Dallas,2017-12-26,Tuesday,2017-12-26DallasTX,0,0,1,20005,0,0,TX
Miami,2017-12-26,Tuesday,2017-12-26MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2017-12-27,Wednesday,2017-12-27AtlantaGA,0,0,1,15763,0,0,GA
Miami,2017-12-29,Friday,2017-12-29MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2017-12-30,Saturday,2017-12-30AtlantaGA,0,0,1,15877,0,0,GA
Houston,2017-12-31,Sunday,2017-12-31HoustonTX,0,0,1,18179,0,0,TX
Miami,2018-01-03,Wednesday,2018-01-03MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-01-03,Wednesday,2018-01-03DallasTX,0,0,1,20212,0,0,TX
Houston,2018-01-04,Thursday,2018-01-04HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-01-05,Friday,2018-01-05MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-01-05,Friday,2018-01-05DallasTX,0,0,1,20073,0,0,TX
Miami,2018-01-07,Sunday,2018-01-07MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-01-07,Sunday,2018-01-07DallasTX,0,0,1,20171,0,0,TX
Dallas,2018-01-09,Tuesday,2018-01-09DallasTX,0,0,1,19306,0,0,TX
Houston,2018-01-10,Wednesday,2018-01-10HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2018-01-12,Friday,2018-01-12AtlantaGA,0,0,1,13093,0,0,GA
Dallas,2018-01-13,Saturday,2018-01-13DallasTX,0,0,1,20209,0,0,TX
Miami,2018-01-14,Sunday,2018-01-14MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-01-15,Monday,2018-01-15AtlantaGA,0,0,1,15806,0,0,GA
Atlanta,2018-01-17,Wednesday,2018-01-17AtlantaGA,0,0,1,10894,0,0,GA
Houston,2018-01-18,Thursday,2018-01-18HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2018-01-20,Saturday,2018-01-20AtlantaGA,0,0,1,15597,0,0,GA
Houston,2018-01-20,Saturday,2018-01-20HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2018-01-22,Monday,2018-01-22AtlantaGA,0,0,1,11096,0,0,GA
Houston,2018-01-22,Monday,2018-01-22HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-01-22,Monday,2018-01-22DallasTX,0,0,1,19328,0,0,TX
Atlanta,2018-01-24,Wednesday,2018-01-24AtlantaGA,0,0,1,12780,0,0,GA
Dallas,2018-01-24,Wednesday,2018-01-24DallasTX,0,0,1,19378,0,0,TX
Miami,2018-01-25,Thursday,2018-01-25MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-01-26,Friday,2018-01-26DallasTX,0,0,1,19876,0,0,TX
Atlanta,2018-01-27,Saturday,2018-01-27AtlantaGA,0,0,1,15843,0,0,GA
Miami,2018-01-27,Saturday,2018-01-27MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-01-28,Sunday,2018-01-28HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2018-01-29,Monday,2018-01-29AtlantaGA,0,0,1,12589,0,0,GA
Dallas,2018-01-29,Monday,2018-01-29DallasTX,0,0,1,19555,0,0,TX
Houston,2018-01-30,Tuesday,2018-01-30HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2018-01-31,Wednesday,2018-01-31AtlantaGA,0,0,1,13103,0,0,GA
Miami,2018-02-05,Monday,2018-02-05MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-02-06,Tuesday,2018-02-06AtlantaGA,0,0,1,11866,0,0,GA
Miami,2018-02-07,Wednesday,2018-02-07MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-02-09,Friday,2018-02-09AtlantaGA,0,0,1,16438,0,0,GA
Houston,2018-02-09,Friday,2018-02-09HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-02-09,Friday,2018-02-09MiamiFL,0,0,1,20018,0,0,FL
Dallas,2018-02-10,Saturday,2018-02-10DallasTX,0,0,1,20162,0,0,TX
Atlanta,2018-02-11,Sunday,2018-02-11AtlantaGA,0,0,1,15214,0,0,GA
Houston,2018-02-11,Sunday,2018-02-11HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-02-13,Tuesday,2018-02-13DallasTX,0,0,1,19801,0,0,TX
Houston,2018-02-14,Wednesday,2018-02-14HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-02-23,Friday,2018-02-23HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-02-24,Saturday,2018-02-24MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-02-26,Monday,2018-02-26AtlantaGA,0,0,1,16328,0,0,GA
Dallas,2018-02-26,Monday,2018-02-26DallasTX,0,0,1,19536,0,0,TX
Miami,2018-02-27,Tuesday,2018-02-27MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-02-28,Wednesday,2018-02-28AtlantaGA,0,0,1,13316,0,0,GA
Dallas,2018-02-28,Wednesday,2018-02-28DallasTX,0,0,1,20202,0,0,TX
Miami,2018-03-01,Thursday,2018-03-01MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-03-02,Friday,2018-03-02AtlantaGA,0,0,1,16728,0,0,GA
Miami,2018-03-03,Saturday,2018-03-03MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-03-03,Saturday,2018-03-03HoustonTX,0,0,1,18476,0,0,TX
Atlanta,2018-03-04,Sunday,2018-03-04AtlantaGA,0,0,1,15166,0,0,GA
Dallas,2018-03-04,Sunday,2018-03-04DallasTX,0,0,1,19798,0,0,TX
Miami,2018-03-05,Monday,2018-03-05MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-03-06,Tuesday,2018-03-06DallasTX,0,0,1,19504,0,0,TX
Miami,2018-03-08,Thursday,2018-03-08MiamiFL,0,0,1,19600,0,0,FL
Miami,2018-03-10,Saturday,2018-03-10MiamiFL,0,0,1,19689,0,0,FL
Dallas,2018-03-10,Saturday,2018-03-10DallasTX,0,0,1,19579,0,0,TX
Atlanta,2018-03-11,Sunday,2018-03-11AtlantaGA,0,0,1,15266,0,0,GA
Dallas,2018-03-11,Sunday,2018-03-11DallasTX,0,0,1,20394,0,0,TX
Houston,2018-03-12,Monday,2018-03-12HoustonTX,0,0,1,18092,0,0,TX
Atlanta,2018-03-13,Tuesday,2018-03-13AtlantaGA,0,0,1,16739,0,0,GA
Atlanta,2018-03-15,Thursday,2018-03-15AtlantaGA,0,0,1,14486,0,0,GA
Houston,2018-03-15,Thursday,2018-03-15HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-03-19,Monday,2018-03-19MiamiFL,0,0,1,19600,0,0,FL
Miami,2018-03-21,Wednesday,2018-03-21MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-03-22,Thursday,2018-03-22HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-03-22,Thursday,2018-03-22DallasTX,0,0,1,19725,0,0,TX
Houston,2018-03-24,Saturday,2018-03-24HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-03-24,Saturday,2018-03-24DallasTX,0,0,1,20085,0,0,TX
Houston,2018-03-25,Sunday,2018-03-25HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-03-27,Tuesday,2018-03-27HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-03-27,Tuesday,2018-03-27MiamiFL,0,0,1,20093,0,0,FL
Miami,2018-03-29,Thursday,2018-03-29MiamiFL,0,0,1,19746,0,0,FL
Atlanta,2018-03-30,Friday,2018-03-30AtlantaGA,0,0,1,16579,0,0,GA
Houston,2018-03-30,Friday,2018-03-30HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-03-30,Friday,2018-03-30DallasTX,0,0,1,20244,0,0,TX
Miami,2018-03-31,Saturday,2018-03-31MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-04-01,Sunday,2018-04-01AtlantaGA,0,0,1,13587,0,0,GA
Miami,2018-04-03,Tuesday,2018-04-03MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-04-03,Tuesday,2018-04-03HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-04-03,Tuesday,2018-04-03DallasTX,0,0,1,19624,0,0,TX
Atlanta,2018-04-04,Wednesday,2018-04-04AtlantaGA,0,0,1,16696,0,0,GA
Houston,2018-04-05,Thursday,2018-04-05HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-04-07,Saturday,2018-04-07HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-04-09,Monday,2018-04-09MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-04-10,Tuesday,2018-04-10AtlantaGA,0,0,1,15673,0,0,GA
Dallas,2018-04-10,Tuesday,2018-04-10DallasTX,0,0,1,20041,0,0,TX
Miami,2018-04-11,Wednesday,2018-04-11MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-04-15,Sunday,2018-04-15HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-04-18,Wednesday,2018-04-18HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-04-19,Thursday,2018-04-19MiamiFL,0,0,1,19812,0,0,FL
Miami,2018-04-21,Saturday,2018-04-21MiamiFL,0,0,1,19804,0,0,FL
Houston,2018-04-25,Wednesday,2018-04-25HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-04-29,Sunday,2018-04-29HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-05-02,Wednesday,2018-05-02HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-05-08,Tuesday,2018-05-08HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-05-14,Monday,2018-05-14HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-05-16,Wednesday,2018-05-16HoustonTX,0,0,1,18119,0,0,TX
Houston,2018-05-24,Thursday,2018-05-24HoustonTX,0,0,1,18208,0,0,TX
Houston,2018-05-28,Monday,2018-05-28HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-10-17,Wednesday,2018-10-17HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-10-20,Saturday,2018-10-20MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-10-20,Saturday,2018-10-20DallasTX,0,0,1,20205,0,0,TX
Dallas,2018-10-22,Monday,2018-10-22DallasTX,0,0,1,19291,0,0,TX
Atlanta,2018-10-24,Wednesday,2018-10-24AtlantaGA,0,0,1,16705,0,0,GA
Miami,2018-10-24,Wednesday,2018-10-24MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-10-24,Wednesday,2018-10-24HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-10-26,Friday,2018-10-26HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2018-10-27,Saturday,2018-10-27AtlantaGA,0,0,1,15549,0,0,GA
Miami,2018-10-27,Saturday,2018-10-27MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-10-28,Sunday,2018-10-28DallasTX,0,0,1,19571,0,0,TX
Miami,2018-10-29,Monday,2018-10-29MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-10-30,Tuesday,2018-10-30HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2018-11-01,Thursday,2018-11-01AtlantaGA,0,0,1,12095,0,0,GA
Dallas,2018-11-02,Friday,2018-11-02DallasTX,0,0,1,20008,0,0,TX
Atlanta,2018-11-03,Saturday,2018-11-03AtlantaGA,0,0,1,16303,0,0,GA
Dallas,2018-11-06,Tuesday,2018-11-06DallasTX,0,0,1,19234,0,0,TX
Atlanta,2018-11-07,Wednesday,2018-11-07AtlantaGA,0,0,1,12412,0,0,GA
Miami,2018-11-07,Wednesday,2018-11-07MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-11-09,Friday,2018-11-09AtlantaGA,0,0,1,14759,0,0,GA
Miami,2018-11-09,Friday,2018-11-09MiamiFL,0,0,1,19600,0,0,FL
Miami,2018-11-10,Saturday,2018-11-10MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-11-10,Saturday,2018-11-10DallasTX,0,0,1,19818,0,0,TX
Houston,2018-11-11,Sunday,2018-11-11HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-11-12,Monday,2018-11-12MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-11-14,Wednesday,2018-11-14DallasTX,0,0,1,19371,0,0,TX
Houston,2018-11-15,Thursday,2018-11-15HoustonTX,0,0,1,18055,0,0,TX
Houston,2018-11-17,Saturday,2018-11-17HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-11-17,Saturday,2018-11-17DallasTX,0,0,1,20260,0,0,TX
Miami,2018-11-18,Sunday,2018-11-18MiamiFL,0,0,1,19686,0,0,FL
Atlanta,2018-11-19,Monday,2018-11-19AtlantaGA,0,0,1,14323,0,0,GA
Miami,2018-11-20,Tuesday,2018-11-20MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2018-11-21,Wednesday,2018-11-21AtlantaGA,0,0,1,15058,0,0,GA
Houston,2018-11-21,Wednesday,2018-11-21HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-11-21,Wednesday,2018-11-21DallasTX,0,0,1,19926,0,0,TX
Atlanta,2018-11-23,Friday,2018-11-23AtlantaGA,0,0,1,15017,0,0,GA
Dallas,2018-11-24,Saturday,2018-11-24DallasTX,0,0,1,20226,0,0,TX
Atlanta,2018-11-25,Sunday,2018-11-25AtlantaGA,0,0,1,12977,0,0,GA
Miami,2018-11-27,Tuesday,2018-11-27MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-11-28,Wednesday,2018-11-28HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-11-30,Friday,2018-11-30MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-12-01,Saturday,2018-12-01HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-12-02,Sunday,2018-12-02MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-12-02,Sunday,2018-12-02DallasTX,0,0,1,19551,0,0,TX
Atlanta,2018-12-03,Monday,2018-12-03AtlantaGA,0,0,1,16631,0,0,GA
Miami,2018-12-04,Tuesday,2018-12-04MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-12-04,Tuesday,2018-12-04DallasTX,0,0,1,19341,0,0,TX
Atlanta,2018-12-05,Wednesday,2018-12-05AtlantaGA,0,0,1,12551,0,0,GA
Dallas,2018-12-08,Saturday,2018-12-08DallasTX,0,0,1,20254,0,0,TX
Atlanta,2018-12-08,Saturday,2018-12-08AtlantaGA,0,0,1,14409,0,0,GA
Dallas,2018-12-10,Monday,2018-12-10DallasTX,0,0,1,19334,0,0,TX
Houston,2018-12-11,Tuesday,2018-12-11HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-12-12,Wednesday,2018-12-12DallasTX,0,0,1,19643,0,0,TX
Houston,2018-12-13,Thursday,2018-12-13HoustonTX,0,0,1,18055,0,0,TX
Dallas,2018-12-16,Sunday,2018-12-16DallasTX,0,0,1,19935,0,0,TX
Houston,2018-12-17,Monday,2018-12-17HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2018-12-18,Tuesday,2018-12-18AtlantaGA,0,0,1,16489,0,0,GA
Houston,2018-12-19,Wednesday,2018-12-19HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-12-20,Thursday,2018-12-20MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-12-22,Saturday,2018-12-22HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-12-22,Saturday,2018-12-22MiamiFL,0,0,1,19600,0,0,FL
Houston,2018-12-25,Tuesday,2018-12-25HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2018-12-26,Wednesday,2018-12-26AtlantaGA,0,0,1,15026,0,0,GA
Miami,2018-12-26,Wednesday,2018-12-26MiamiFL,0,0,1,19902,0,0,FL
Dallas,2018-12-26,Wednesday,2018-12-26DallasTX,0,0,1,20340,0,0,TX
Houston,2018-12-27,Thursday,2018-12-27HoustonTX,0,0,1,18055,0,0,TX
Miami,2018-12-28,Friday,2018-12-28MiamiFL,0,0,1,19617,0,0,FL
Atlanta,2018-12-29,Saturday,2018-12-29AtlantaGA,0,0,1,16460,0,0,GA
Miami,2018-12-30,Sunday,2018-12-30MiamiFL,0,0,1,19600,0,0,FL
Dallas,2018-12-30,Sunday,2018-12-30DallasTX,0,0,1,20380,0,0,TX
Houston,2018-12-31,Monday,2018-12-31HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-01-04,Friday,2019-01-04MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2019-01-06,Sunday,2019-01-06AtlantaGA,0,0,1,16630,0,0,GA
Houston,2019-01-07,Monday,2019-01-07HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-01-07,Monday,2019-01-07DallasTX,0,0,1,20354,0,0,TX
Miami,2019-01-08,Tuesday,2019-01-08MiamiFL,0,0,1,19600,0,0,FL
Houston,2019-01-09,Wednesday,2019-01-09HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-01-09,Wednesday,2019-01-09DallasTX,0,0,1,19596,0,0,TX
Miami,2019-01-10,Thursday,2019-01-10MiamiFL,0,0,1,19600,0,0,FL
Houston,2019-01-11,Friday,2019-01-11HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-01-12,Saturday,2019-01-12MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2019-01-13,Sunday,2019-01-13AtlantaGA,0,0,1,16292,0,0,GA
Dallas,2019-01-13,Sunday,2019-01-13DallasTX,0,0,1,20340,0,0,TX
Houston,2019-01-14,Monday,2019-01-14HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-01-15,Tuesday,2019-01-15AtlantaGA,0,0,1,15045,0,0,GA
Houston,2019-01-16,Wednesday,2019-01-16HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-01-16,Wednesday,2019-01-16DallasTX,0,0,1,20214,0,0,TX
Atlanta,2019-01-19,Saturday,2019-01-19AtlantaGA,0,0,1,16626,0,0,GA
Houston,2019-01-19,Saturday,2019-01-19HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-01-21,Monday,2019-01-21AtlantaGA,0,0,1,16611,0,0,GA
Dallas,2019-01-22,Tuesday,2019-01-22DallasTX,0,0,1,19466,0,0,TX
Miami,2019-01-23,Wednesday,2019-01-23MiamiFL,0,0,1,19600,0,0,FL
Houston,2019-01-25,Friday,2019-01-25HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-01-25,Friday,2019-01-25DallasTX,0,0,1,20327,0,0,TX
Dallas,2019-01-27,Sunday,2019-01-27DallasTX,0,0,1,20308,0,0,TX
Houston,2019-01-27,Sunday,2019-01-27HoustonTX,0,0,1,18055,0,0,TX
Houston,2019-01-29,Tuesday,2019-01-29HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-01-30,Wednesday,2019-01-30MiamiFL,0,0,1,19600,0,0,FL
Miami,2019-02-01,Friday,2019-02-01MiamiFL,0,0,1,19600,0,0,FL
Miami,2019-02-02,Saturday,2019-02-02MiamiFL,0,0,1,19600,0,0,FL
Dallas,2019-02-06,Wednesday,2019-02-06DallasTX,0,0,1,19606,0,0,TX
Atlanta,2019-02-07,Thursday,2019-02-07AtlantaGA,0,0,1,16036,0,0,GA
Dallas,2019-02-08,Friday,2019-02-08DallasTX,0,0,1,20420,0,0,TX
Atlanta,2019-02-09,Saturday,2019-02-09AtlantaGA,0,0,1,15048,0,0,GA
Houston,2019-02-09,Saturday,2019-02-09HoustonTX,0,0,1,18061,0,0,TX
Dallas,2019-02-10,Sunday,2019-02-10DallasTX,0,0,1,20340,0,0,TX
Atlanta,2019-02-10,Sunday,2019-02-10AtlantaGA,0,0,1,13370,0,0,GA
Houston,2019-02-11,Monday,2019-02-11HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-02-12,Tuesday,2019-02-12AtlantaGA,0,0,1,16824,0,0,GA
Dallas,2019-02-13,Wednesday,2019-02-13DallasTX,0,0,1,20364,0,0,TX
Atlanta,2019-02-14,Thursday,2019-02-14AtlantaGA,0,0,1,14179,0,0,GA
Atlanta,2019-02-22,Friday,2019-02-22AtlantaGA,0,0,1,14067,0,0,GA
Dallas,2019-02-22,Friday,2019-02-22DallasTX,0,0,1,20382,0,0,TX
Atlanta,2019-02-23,Saturday,2019-02-23AtlantaGA,0,0,1,15214,0,0,GA
Miami,2019-02-23,Saturday,2019-02-23MiamiFL,0,0,1,19600,0,0,FL
Miami,2019-02-25,Monday,2019-02-25MiamiFL,0,0,1,19600,0,0,FL
Houston,2019-02-25,Monday,2019-02-25HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-02-27,Wednesday,2019-02-27AtlantaGA,0,0,1,14101,0,0,GA
Miami,2019-02-27,Wednesday,2019-02-27MiamiFL,0,0,1,19647,0,0,FL
Dallas,2019-02-27,Wednesday,2019-02-27DallasTX,0,0,1,19978,0,0,TX
Houston,2019-02-28,Thursday,2019-02-28HoustonTX,0,0,1,18119,0,0,TX
Atlanta,2019-03-01,Friday,2019-03-01AtlantaGA,0,0,1,15267,0,0,GA
Miami,2019-03-02,Saturday,2019-03-02MiamiFL,0,0,1,19600,0,0,FL
Dallas,2019-03-02,Saturday,2019-03-02DallasTX,0,0,1,20233,0,0,TX
Miami,2019-03-04,Monday,2019-03-04MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2019-03-06,Wednesday,2019-03-06AtlantaGA,0,0,1,15208,0,0,GA
Houston,2019-03-08,Friday,2019-03-08HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-03-08,Friday,2019-03-08MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2019-03-09,Saturday,2019-03-09AtlantaGA,0,0,1,16527,0,0,GA
Miami,2019-03-10,Sunday,2019-03-10MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2019-03-10,Sunday,2019-03-10AtlantaGA,0,0,1,14337,0,0,GA
Dallas,2019-03-10,Sunday,2019-03-10DallasTX,0,0,1,20423,0,0,TX
Houston,2019-03-11,Monday,2019-03-11HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-03-12,Tuesday,2019-03-12DallasTX,0,0,1,20366,0,0,TX
Atlanta,2019-03-13,Wednesday,2019-03-13AtlantaGA,0,0,1,15169,0,0,GA
Miami,2019-03-13,Wednesday,2019-03-13MiamiFL,0,0,1,19600,0,0,FL
Houston,2019-03-13,Wednesday,2019-03-13HoustonTX,0,0,1,18122,0,0,TX
Houston,2019-03-15,Friday,2019-03-15HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-03-15,Friday,2019-03-15MiamiFL,0,0,1,19600,0,0,FL
Dallas,2019-03-16,Saturday,2019-03-16DallasTX,0,0,1,20347,0,0,TX
Miami,2019-03-17,Sunday,2019-03-17MiamiFL,0,0,1,19600,0,0,FL
Houston,2019-03-17,Sunday,2019-03-17HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-03-18,Monday,2019-03-18DallasTX,0,0,1,20276,0,0,TX
